code,freq_finngen,freq_tays,freq_total
WB600,NA,92,NA
F668,NA,92,NA
H2045,NA,90,NA
6283,NA,90,NA
NB6DA,NA,89,NA
A212,NA,88,NA
H1204,NA,88,NA
N1289,NA,88,NA
ZXC87,NA,87,NA
N1296,NA,87,NA
H0038,NA,86,NA
H0558,NA,86,NA
H1103,NA,85,NA
6281,NA,85,NA
N3396,NA,85,NA
F233,NA,84,NA
F288,NA,83,NA
F900,NA,82,NA
H0082,NA,81,NA
H0367,NA,81,NA
H0469,NA,81,NA
F425,NA,81,NA
H0105,NA,80,NA
H0457,NA,80,NA
XX4FT,NA,80,NA
4901,NA,80,NA
H0331,NA,79,NA
H0627,NA,79,NA
H0368,NA,78,NA
RP430,NA,78,NA
F711,NA,78,NA
K122,NA,76,NA
1303,NA,76,NA
4906,NA,75,NA
H0332,NA,74,NA
H2028,NA,74,NA
RP216,NA,73,NA
H0420,NA,71,NA
F355,NA,71,NA
F766,NA,71,NA
H0242,NA,70,NA
H0980,NA,70,NA
F744,NA,69,NA
N3542,NA,68,NA
H0201,NA,67,NA
H1301,NA,67,NA
H0018,NA,66,NA
H0033,NA,66,NA
H2027,NA,66,NA
F974,NA,66,NA
H0230,NA,65,NA
RS212,NA,65,NA
GD1MA,NA,65,NA
H1303,NA,64,NA
RS290,NA,64,NA
1784V,NA,64,NA
PA2AT,NA,63,NA
RS331,NA,63,NA
DLD35,NA,63,NA
F905,NA,63,NA
GA1CM,NA,63,NA
H0254,NA,62,NA
4970,NA,62,NA
N1305,NA,61,NA
H0182,NA,60,NA
H2047,NA,59,NA
1310,NA,59,NA
F406,NA,59,NA
A542,NA,58,NA
HO451,NA,58,NA
1298,NA,58,NA
6288,NA,58,NA
6920,NA,58,NA
H0124,NA,57,NA
2029,NA,57,NA
QX099,NA,56,NA
1613,NA,56,NA
2672,NA,56,NA
WX9CD,NA,56,NA
A321,NA,55,NA
H0232,NA,55,NA
H0180,NA,54,NA
NK6LT,NA,54,NA
F407,NA,54,NA
F424,NA,54,NA
N1295,NA,54,NA
A420,NA,53,NA
H0406,NA,53,NA
RP710,NA,53,NA
F402,NA,53,NA
H0361,NA,52,NA
H0570,NA,52,NA
H0725,NA,52,NA
PD4CD,NA,52,NA
2821,NA,52,NA
2824,NA,52,NA
PC6AC,NA,51,NA
N1303,NA,51,NA
N4907,NA,51,NA
A190,NA,50,NA
A511,NA,50,NA
RS190,NA,50,NA
FN1HD,NA,50,NA
H0603,NA,49,NA
H0639,NA,49,NA
ND2DM,NA,49,NA
1287P,NA,49,NA
4918,NA,49,NA
EP1BM,NA,49,NA
F251,NA,49,NA
H0325,NA,48,NA
H5011,NA,48,NA
GA4BT,NA,48,NA
1750,NA,48,NA
4476,NA,48,NA
6058,NA,48,NA
F789,NA,48,NA
H0392,NA,46,NA
1295,NA,45,NA
2070,NA,45,NA
F303,NA,45,NA
H0322,NA,44,NA
RP290,NA,44,NA
XX2DW,NA,44,NA
4921P,NA,44,NA
F380,NA,44,NA
F728,NA,44,NA
A290,NA,43,NA
H0159,NA,43,NA
F809,NA,43,NA
XX2AW,NA,43,NA
QXZ00,NA,42,NA
WX726,NA,42,NA
XX4BT,NA,42,NA
6370,NA,42,NA
F962,NA,42,NA
NA3AG,NA,42,NA
PA2CD,NA,42,NA
H0125,NA,41,NA
R3700,NA,41,NA
GA5DA,NA,41,NA
EP1LT,NA,40,NA
H0166,NA,40,NA
N1789,NA,40,NA
H0249,NA,39,NA
XX9FW,NA,39,NA
H0016,NA,38,NA
H0057,NA,38,NA
JN4CG,NA,38,NA
F952,NA,38,NA
F614,NA,37,NA
H0932,NA,37,NA
H0974,NA,37,NA
NAA32,NA,37,NA
PA7AC,NA,37,NA
3145,NA,37,NA
H0728,NA,36,NA
WX001,NA,36,NA
1299,NA,36,NA
F261,NA,36,NA
N3395,NA,36,NA
NA6AG,NA,36,NA
H0008,NA,35,NA
H0037,NA,35,NA
H1102,NA,35,NA
PHC70,NA,35,NA
RP420,NA,35,NA
RP5,NA,35,NA
PC4CT,NA,35,NA
XX5LT,NA,35,NA
1784M,NA,35,NA
F414,NA,35,NA
NG4DA,NA,35,NA
XX3GW,NA,35,NA
F262,NA,34,NA
F342,NA,34,NA
RP340,NA,34,NA
WB211,NA,34,NA
JN2CD,NA,34,NA
PC6FT,NA,34,NA
PÃÃ,NA,34,NA
4925,NA,34,NA
AB6BT,NA,34,NA
F621,NA,34,NA
NA2BA,NA,34,NA
XX6ET,NA,34,NA
AB6CT,NA,33,NA
ZSG00,NA,33,NA
F283,NA,33,NA
F305,NA,33,NA
XX2FW,NA,33,NA
H0023,NA,32,NA
H0174,NA,32,NA
H0628,NA,32,NA
KE1CM,NA,32,NA
RP410,NA,32,NA
WX721,NA,32,NA
WXQ44,NA,32,NA
PA5ET,NA,32,NA
F957,NA,32,NA
NA6CM,NA,32,NA
BC1AN,NA,31,NA
H0276,NA,31,NA
H0942,NA,31,NA
SPA65,NA,31,NA
F311,NA,31,NA
H0116,NA,30,NA
H0518,NA,30,NA
H1106,NA,30,NA
PB1ST,NA,30,NA
PHN73,NA,30,NA
RP620,NA,30,NA
RS226,NA,30,NA
S2901,NA,30,NA
3534,NA,30,NA
N1298,NA,30,NA
N4906,NA,30,NA
H0203,NA,29,NA
H0233,NA,29,NA
H5006,NA,29,NA
NAR10,NA,29,NA
PC5PT,NA,29,NA
PA5FT,NA,29,NA
DH1AA,NA,29,NA
N1613,NA,29,NA
NF1AG,NA,29,NA
H0617,NA,28,NA
H0950,NA,28,NA
GAE03,NA,28,NA
LCE20,NA,28,NA
F263,NA,28,NA
NA2AG,NA,28,NA
H0066,NA,27,NA
H0162,NA,27,NA
H0455,NA,27,NA
H0910,NA,27,NA
WX1AD,NA,27,NA
A233,NA,26,NA
H0015,NA,26,NA
H0063,NA,26,NA
H0350,NA,26,NA
H0357,NA,26,NA
H0630,NA,26,NA
H0976,NA,26,NA
EE1JA,NA,26,NA
JN1BM,NA,26,NA
A1,NA,25,NA
AAF30,NA,25,NA
H0099,NA,25,NA
H0655,NA,25,NA
H2102,NA,25,NA
RP211,NA,25,NA
RS333,NA,25,NA
XX9BD,NA,25,NA
AA5FK,NA,25,NA
KC1GD,NA,25,NA
H2106,NA,24,NA
K124,NA,24,NA
PHC73,NA,24,NA
1732,NA,24,NA
F768,NA,24,NA
NA1AI,NA,24,NA
H0222,NA,23,NA
H0741,NA,23,NA
SPA02,NA,23,NA
JCB00,NA,23,NA
PC6CC,NA,23,NA
1612,NA,23,NA
F269,NA,23,NA
N1310,NA,23,NA
N4925,NA,23,NA
H0068,NA,22,NA
H0087,NA,22,NA
H0244,NA,22,NA
H0380,NA,22,NA
H0713,NA,22,NA
H2029,NA,22,NA
WC501,NA,22,NA
PA2FT,NA,22,NA
PA5JT,NA,22,NA
PB1CC,NA,22,NA
PC4BT,NA,22,NA
F215,NA,22,NA
GD6CD,NA,22,NA
NJ2DA,NA,22,NA
H0183,NA,21,NA
H0237,NA,21,NA
H0370,NA,21,NA
K590,NA,21,NA
ZX011,NA,21,NA
GAD96,NA,21,NA
KDK00,NA,21,NA
6050,NA,21,NA
KE1BM,NA,21,NA
N1290,NA,21,NA
N1750,NA,21,NA
N1790,NA,21,NA
NC2BA,NA,21,NA
XW2BT,NA,21,NA
H0647,NA,20,NA
JDH52,NA,20,NA
JN4LB,NA,20,NA
PG1RT,NA,20,NA
SPA46,NA,20,NA
SPD01,NA,20,NA
PA2DT,NA,20,NA
PA7XT,NA,20,NA
GD1BM,NA,20,NA
JD1BB,NA,20,NA
ABB30,NA,19,NA
H0140,NA,19,NA
H0314,NA,19,NA
H0369,NA,19,NA
H0458,NA,19,NA
H0462,NA,19,NA
H0500,NA,19,NA
H0503,NA,19,NA
H0511,NA,19,NA
H0632,NA,19,NA
H0644,NA,19,NA
K190,NA,19,NA
NDT20,NA,19,NA
RP390,NA,19,NA
RS227,NA,19,NA
RS330,NA,19,NA
GDC13,NA,19,NA
KDD00,NA,19,NA
NH6LT,NA,19,NA
PC5NT,NA,19,NA
PFA26,NA,19,NA
PG3YT,NA,19,NA
ZZQ80,NA,19,NA
F764,NA,19,NA
F844,NA,19,NA
JF1BB,NA,19,NA
A122,NA,18,NA
CHD20,NA,18,NA
CHE30,NA,18,NA
H0148,NA,18,NA
H0227,NA,18,NA
H0248,NA,18,NA
H0626,NA,18,NA
H2042,NA,18,NA
JFB61,NA,18,NA
KBW96,NA,18,NA
TJF10,NA,18,NA
DEB50,NA,18,NA
FPE46,NA,18,NA
JJA00,NA,18,NA
PCQ19,NA,18,NA
QBB,NA,18,NA
AA4CD,NA,18,NA
F440,NA,18,NA
F619,NA,18,NA
F810,NA,18,NA
KA1BD,NA,18,NA
A310,NA,17,NA
A440,NA,17,NA
H0088,NA,17,NA
H0223,NA,17,NA
H0475,NA,17,NA
H0498,NA,17,NA
H0714,NA,17,NA
H2016,NA,17,NA
H2104,NA,17,NA
RP321,NA,17,NA
SPF11,NA,17,NA
DWW99,NA,17,NA
6053,NA,17,NA
AA3BD,NA,17,NA
F265,NA,17,NA
F956,NA,17,NA
ND3DM,NA,17,NA
A322,NA,16,NA
A451,NA,16,NA
GBA25,NA,16,NA
H0168,NA,16,NA
H0359,NA,16,NA
H0441,NA,16,NA
H0616,NA,16,NA
JN4BG,NA,16,NA
K513,NA,16,NA
RP3,NA,16,NA
SPC08,NA,16,NA
AA6BD,NA,16,NA
DAB15,NA,16,NA
JFC40,NA,16,NA
JKB96,NA,16,NA
ND3DG,NA,16,NA
PC6BC,NA,16,NA
1301,NA,16,NA
F297,NA,16,NA
NK4BM,NA,16,NA
H0061,NA,15,NA
H0202,NA,15,NA
H0224,NA,15,NA
H0391,NA,15,NA
K512,NA,15,NA
SPA35,NA,15,NA
SPA41,NA,15,NA
SPA50,NA,15,NA
SPC09,NA,15,NA
WA099,NA,15,NA
GE1DG,NA,15,NA
HAF10,NA,15,NA
KFD00,NA,15,NA
3601,NA,15,NA
GA1BM,NA,15,NA
GE1CM,NA,15,NA
JN4DM,NA,15,NA
N2821,NA,15,NA
XX3FW,NA,15,NA
XX4TA,NA,15,NA
FB1ST,NA,14,NA
H0228,NA,14,NA
H0446,NA,14,NA
SPG15,NA,14,NA
PA5DT,NA,14,NA
PJB10,NA,14,NA
WF0,NA,14,NA
XX5KT,NA,14,NA
EB1DI,NA,14,NA
JF1PN,NA,14,NA
N2824,NA,14,NA
NG3AE,NA,14,NA
NH2DA,NA,14,NA
NJ1DA,NA,14,NA
XW1XT,NA,14,NA
A543,NA,13,NA
F332,NA,13,NA
H0062,NA,13,NA
H0212,NA,13,NA
H0344,NA,13,NA
H2012,NA,13,NA
K225,NA,13,NA
K390,NA,13,NA
K490,NA,13,NA
SPF31,NA,13,NA
TDA00,NA,13,NA
UJK22,NA,13,NA
XG467,NA,13,NA
AAL40,NA,13,NA
CAB40,NA,13,NA
FEE00,NA,13,NA
JLC96,NA,13,NA
KBH21,NA,13,NA
NFR99,NA,13,NA
PHC71,NA,13,NA
PHN70,NA,13,NA
XX1AN,NA,13,NA
F423,NA,13,NA
KE1KR,NA,13,NA
NC2DA,NA,13,NA
PA3DC,NA,13,NA
PG1BM,NA,13,NA
PG1YT,NA,13,NA
CBD11,NA,12,NA
DPA10,NA,12,NA
H0086,NA,12,NA
H0128,NA,12,NA
H0270,NA,12,NA
H0571,NA,12,NA
H2033,NA,12,NA
HA1MT,NA,12,NA
KAW96,NA,12,NA
OAB75,NA,12,NA
R1420,NA,12,NA
RP730,NA,12,NA
RS215,NA,12,NA
RS332,NA,12,NA
SPA11,NA,12,NA
TAB10,NA,12,NA
XX7KT,NA,12,NA
ZZA35,NA,12,NA
GD1LT,NA,12,NA
JAJ00,NA,12,NA
KBA00,NA,12,NA
KGC10,NA,12,NA
LBW96,NA,12,NA
PA2ET,NA,12,NA
PC5QT,NA,12,NA
WX222,NA,12,NA
ZZR40,NA,12,NA
1295P,NA,12,NA
1312,NA,12,NA
AA5GM,NA,12,NA
F352,NA,12,NA
KA5BT,NA,12,NA
BDA10,NA,11,NA
GBA60,NA,11,NA
H0172,NA,11,NA
H0460,NA,11,NA
H0703,NA,11,NA
H0719,NA,11,NA
H0912,NA,11,NA
H2103,NA,11,NA
JA3GT,NA,11,NA
SPB12,NA,11,NA
TDH00,NA,11,NA
WVA40,NA,11,NA
XX7HT,NA,11,NA
GA_2,NA,11,NA
GA1DM,NA,11,NA
GBA22,NA,11,NA
KAA31,NA,11,NA
KEA00,NA,11,NA
KGA96,NA,11,NA
NEW99,NA,11,NA
PA2CT,NA,11,NA
PC4AT,NA,11,NA
PG1JT,NA,11,NA
PH4AC,NA,11,NA
ZXG40,NA,11,NA
ZZS70,NA,11,NA
3541,NA,11,NA
6009,NA,11,NA
F324,NA,11,NA
GD1DM,NA,11,NA
ND2BM,NA,11,NA
DHA05,NA,10,NA
EDB99,NA,10,NA
H0050,NA,10,NA
H0613,NA,10,NA
H2044,NA,10,NA
JFA22,NA,10,NA
KAJ00,NA,10,NA
OAB70,NA,10,NA
PH1YT,NA,10,NA
S3141,NA,10,NA
SPA48,NA,10,NA
SPA57,NA,10,NA
WXQ43,NA,10,NA
CHB60,NA,10,NA
CJG00,NA,10,NA
DAC00,NA,10,NA
ECB50,NA,10,NA
EJB50,NA,10,NA
GAC44,NA,10,NA
GDB96,NA,10,NA
JCC96,NA,10,NA
JJA50,NA,10,NA
JKA00,NA,10,NA
JKC50,NA,10,NA
KBH10,NA,10,NA
KFH73,NA,10,NA
KKB11,NA,10,NA
NA7BD,NA,10,NA
NAG57,NA,10,NA
NF3CD,NA,10,NA
NFQ10,NA,10,NA
PA7ST,NA,10,NA
PDC20,NA,10,NA
YGA00,NA,10,NA
YJA10,NA,10,NA
3388P,NA,10,NA
AA3BI,NA,10,NA
AB4AE,NA,10,NA
DC1CD,NA,10,NA
DM1AN,NA,10,NA
JN3BM,NA,10,NA
N1299,NA,10,NA
N4919,NA,10,NA
NJ3AG,NA,10,NA
NJ3BM,NA,10,NA
CFA12,NA,9,NA
EFU00,NA,9,NA
FM1CM,NA,9,NA
H0195,NA,9,NA
H0215,NA,9,NA
H0300,NA,9,NA
H0487,NA,9,NA
H0516,NA,9,NA
H2025,NA,9,NA
H2046,NA,9,NA
H2048,NA,9,NA
H2051,NA,9,NA
KBV04,NA,9,NA
ND3BM,NA,9,NA
RP240,NA,9,NA
SPA03,NA,9,NA
SPA56,NA,9,NA
SPC05,NA,9,NA
WX724,NA,9,NA
XX1XR,NA,9,NA
ZX0,NA,9,NA
ZXC,NA,9,NA
AAM99,NA,9,NA
ACA24,NA,9,NA
BCA10,NA,9,NA
BCA40,NA,9,NA
EDC31,NA,9,NA
ENB30,NA,9,NA
FAB30,NA,9,NA
FGD00,NA,9,NA
GAG00,NA,9,NA
GWC00,NA,9,NA
JCA00,NA,9,NA
JF049,NA,9,NA
JFC21,NA,9,NA
JGD00,NA,9,NA
JKD10,NA,9,NA
KBJ70,NA,9,NA
KCB01,NA,9,NA
LBF20,NA,9,NA
NEQ10,NA,9,NA
PA2ST,NA,9,NA
PA7YT,NA,9,NA
PAC99,NA,9,NA
PC1SC,NA,9,NA
PC6ET,NA,9,NA
PDC05,NA,9,NA
PGH45,NA,9,NA
QAG30,NA,9,NA
TJG00,NA,9,NA
XFX10,NA,9,NA
YJD30,NA,9,NA
ZZR20,NA,9,NA
2910,NA,9,NA
EL1CG,NA,9,NA
F377,NA,9,NA
F420,NA,9,NA
F902,NA,9,NA
JN4SR,NA,9,NA
N1279,NA,9,NA
N3534,NA,9,NA
N3549,NA,9,NA
NG1CD,NA,9,NA
H0606,NA,8,NA
H0615,NA,8,NA
H0801,NA,8,NA
K510,NA,8,NA
PA5NT,NA,8,NA
S3131,NA,8,NA
SPC11,NA,8,NA
SPD04,NA,8,NA
BCA20,NA,8,NA
CA1CF,NA,8,NA
DHD00,NA,8,NA
FME05,NA,8,NA
JAM00,NA,8,NA
JBC91,NA,8,NA
JCW96,NA,8,NA
JN2DF,NA,8,NA
JWF01,NA,8,NA
KEC30,NA,8,NA
KFD63,NA,8,NA
PA2PT,NA,8,NA
PA3KT,NA,8,NA
PCH17,NA,8,NA
PEL25,NA,8,NA
YNA45,NA,8,NA
4902,NA,8,NA
6065,NA,8,NA
6286,NA,8,NA
AA5AK,NA,8,NA
F357,NA,8,NA
HA1BM,NA,8,NA
JJ4BT,NA,8,NA
N1280,NA,8,NA
N1288,NA,8,NA
ND1AM,NA,8,NA
PC1CD,NA,8,NA
PC4YT,NA,8,NA
XX3EW,NA,8,NA
XX9CG,NA,8,NA
A323,NA,7,NA
CGF25,NA,7,NA
F200,NA,7,NA
FN2EX,NA,7,NA
H0053,NA,7,NA
H0315,NA,7,NA
H0342,NA,7,NA
H0744,NA,7,NA
H0908,NA,7,NA
H2010,NA,7,NA
HAD57,NA,7,NA
KDJ00,NA,7,NA
NG4BD,NA,7,NA
PFQ26,NA,7,NA
RP2,NA,7,NA
RP720,NA,7,NA
RS214,NA,7,NA
S3120,NA,7,NA
SDC15,NA,7,NA
SPB06,NA,7,NA
SPF35,NA,7,NA
W0A00,NA,7,NA
XX6DT,NA,7,NA
AA099,NA,7,NA
AAE05,NA,7,NA
ACB16,NA,7,NA
CGW99,NA,7,NA
FEF00,NA,7,NA
GAG10,NA,7,NA
GBA50,NA,7,NA
GEC97,NA,7,NA
JCA97,NA,7,NA
KE001,NA,7,NA
KKA00,NA,7,NA
KKA20,NA,7,NA
NAS99,NA,7,NA
PA5GT,NA,7,NA
PA5QT,NA,7,NA
YNA99,NA,7,NA
4934,NA,7,NA
AA3CI,NA,7,NA
BC1AQ,NA,7,NA
F761,NA,7,NA
F803,NA,7,NA
HA2XT,NA,7,NA
N1312,NA,7,NA
NB1CB,NA,7,NA
NB1CD,NA,7,NA
NK4DM,NA,7,NA
PG1BG,NA,7,NA
XW1BT,NA,7,NA
XX2CW,NA,7,NA
A390,NA,6,NA
BC1AE,NA,6,NA
DCC00,NA,6,NA
DHB01,NA,6,NA
FPJ03,NA,6,NA
H0013,NA,6,NA
H0089,NA,6,NA
H0241,NA,6,NA
H0326,NA,6,NA
H0390,NA,6,NA
H0496,NA,6,NA
H0556,NA,6,NA
JFF31,NA,6,NA
JGA22,NA,6,NA
KGV20,NA,6,NA
PA1CD,NA,6,NA
PAA12,NA,6,NA
S3121,NA,6,NA
SJC70,NA,6,NA
UDQ42,NA,6,NA
WX732,NA,6,NA
ACA29,NA,6,NA
ACB22,NA,6,NA
CJB99,NA,6,NA
DE2AG,NA,6,NA
DMB35,NA,6,NA
EEB99,NA,6,NA
FNE02,NA,6,NA
GAG36,NA,6,NA
GDA41,NA,6,NA
GEC96,NA,6,NA
JAA97,NA,6,NA
JN4GR,NA,6,NA
KAD96,NA,6,NA
NAG50,NA,6,NA
NAL99,NA,6,NA
PA8XT,NA,6,NA
PBN09,NA,6,NA
PG1EC,NA,6,NA
TNF25,NA,6,NA
WGA11,NA,6,NA
ZZA30,NA,6,NA
ZZB30,NA,6,NA
1609,NA,6,NA
20110,NA,6,NA
2671,NA,6,NA
6008,NA,6,NA
6282,NA,6,NA
6291,NA,6,NA
BB1AE,NA,6,NA
EE1HA,NA,6,NA
F1011,NA,6,NA
F291,NA,6,NA
F294,NA,6,NA
F762,NA,6,NA
GD1EA,NA,6,NA
JL3BT,NA,6,NA
KA1AD,NA,6,NA
KA1SN,NA,6,NA
N1732,NA,6,NA
N3387,NA,6,NA
N3541,NA,6,NA
N3551,NA,6,NA
NB3AD,NA,6,NA
NC1AG,NA,6,NA
NK6JR,NA,6,NA
PC1BT,NA,6,NA
PC5DM,NA,6,NA
A3,NA,5,NA
AAE00,NA,5,NA
CAA20,NA,5,NA
CCA40,NA,5,NA
CDB00,NA,5,NA
EFB99,NA,5,NA
FDE10,NA,5,NA
FME40,NA,5,NA
FPJ11,NA,5,NA
GCA40,NA,5,NA
GD1PD,NA,5,NA
H0119,NA,5,NA
H0145,NA,5,NA
H0177,NA,5,NA
H0185,NA,5,NA
H0337,NA,5,NA
H0970,NA,5,NA
H2015,NA,5,NA
JCA01,NA,5,NA
JK5ZT,NA,5,NA
L01BA,NA,5,NA
PBH99,NA,5,NA
PCT19,NA,5,NA
PHN71,NA,5,NA
RP8,NA,5,NA
SPB13,NA,5,NA
SPC60,NA,5,NA
SPE02,NA,5,NA
SPE03,NA,5,NA
SPF51,NA,5,NA
SPG00,NA,5,NA
SXC06,NA,5,NA
TJX20,NA,5,NA
WB213,NA,5,NA
WC325,NA,5,NA
XQ805,NA,5,NA
ABE30,NA,5,NA
ACC24,NA,5,NA
CBC99,NA,5,NA
EDB30,NA,5,NA
EGB00,NA,5,NA
EHB99,NA,5,NA
EKC10,NA,5,NA
FCA20,NA,5,NA
FCA30,NA,5,NA
FFH22,NA,5,NA
FJB00,NA,5,NA
FMD15,NA,5,NA
FXA96,NA,5,NA
GAC41,NA,5,NA
GAD03,NA,5,NA
GAG96,NA,5,NA
GCA63,NA,5,NA
GDA31,NA,5,NA
GDC26,NA,5,NA
JAC97,NA,5,NA
JAG40,NA,5,NA
JAG48,NA,5,NA
JAG50,NA,5,NA
JFC01,NA,5,NA
JJA97,NA,5,NA
JKE00,NA,5,NA
JN4BM,NA,5,NA
JXA13,NA,5,NA
KAA01,NA,5,NA
KAA97,NA,5,NA
KBH30,NA,5,NA
KCD21,NA,5,NA
KEV00,NA,5,NA
LAF30,NA,5,NA
LCE10,NA,5,NA
NEW10,NA,5,NA
NF1CB,NA,5,NA
NK2CT,NA,5,NA
PC5BM,NA,5,NA
PDQ21,NA,5,NA
PFB26,NA,5,NA
PFU71,NA,5,NA
PFU82,NA,5,NA
PHB71,NA,5,NA
PHD32,NA,5,NA
PHN72,NA,5,NA
PJ1AC,NA,5,NA
QAG00,NA,5,NA
XX1CD,NA,5,NA
YFA50,NA,5,NA
YQA00,NA,5,NA
ZZA60,NA,5,NA
ZZR35,NA,5,NA
1191,NA,5,NA
3542R,NA,5,NA
3546,NA,5,NA
6288P,NA,5,NA
F354,NA,5,NA
JL1CT,NA,5,NA
N1301,NA,5,NA
N1612,NA,5,NA
N4911,NA,5,NA
N4927,NA,5,NA
NA3AM,NA,5,NA
NA6BT,NA,5,NA
NA6CT,NA,5,NA
NB3DA,NA,5,NA
ND1BI,NA,5,NA
NF1AM,NA,5,NA
PD5ZT,NA,5,NA
PH7AT,NA,5,NA
WX1AG,NA,5,NA
XW4BT,NA,5,NA
XX1BD,NA,5,NA
A490,NA,4,NA
A540,NA,4,NA
ACB14,NA,4,NA
H0019,NA,4,NA
H0039,NA,4,NA
H0058,NA,4,NA
H0136,NA,4,NA
H0165,NA,4,NA
H0171,NA,4,NA
H0258,NA,4,NA
H0464,NA,4,NA
H0551,NA,4,NA
H0575,NA,4,NA
H2009,NA,4,NA
H2014,NA,4,NA
JN3BF,NA,4,NA
K511,NA,4,NA
KH1CT,NA,4,NA
NBH30,NA,4,NA
QCZ00,NA,4,NA
RP350,NA,4,NA
S3150,NA,4,NA
SDD01,NA,4,NA
SPA12,NA,4,NA
SPA70,NA,4,NA
SPF70,NA,4,NA
SPG06,NA,4,NA
TPH61,NA,4,NA
WB502,NA,4,NA
WX949,NA,4,NA
XCW12,NA,4,NA
XQ855,NA,4,NA
ZX1,NA,4,NA
ABD33,NA,4,NA
ACB18,NA,4,NA
ACC25,NA,4,NA
CKC40,NA,4,NA
CWC00,NA,4,NA
DNA00,NA,4,NA
DQD10,NA,4,NA
EGC20,NA,4,NA
ENC50,NA,4,NA
FCD40,NA,4,NA
FGC96,NA,4,NA
FGD10,NA,4,NA
FJB10,NA,4,NA
FJD96,NA,4,NA
FLC10,NA,4,NA
FM1GD,NA,4,NA
FMA20,NA,4,NA
FXB00,NA,4,NA
GAD10,NA,4,NA
GAE13,NA,4,NA
GBA98,NA,4,NA
GCA26,NA,4,NA
GDC23,NA,4,NA
GEB20,NA,4,NA
GEC14,NA,4,NA
JAD95,NA,4,NA
JAG47,NA,4,NA
JBB11,NA,4,NA
JCC20,NA,4,NA
JDE10,NA,4,NA
JDE96,NA,4,NA
JFA16,NA,4,NA
JFH31,NA,4,NA
JJW96,NA,4,NA
JKA13,NA,4,NA
JLA20,NA,4,NA
JLE30,NA,4,NA
JXA16,NA,4,NA
KBA96,NA,4,NA
KBJ96,NA,4,NA
KBW98,NA,4,NA
KCC96,NA,4,NA
KCT00,NA,4,NA
KFB10,NA,4,NA
KFH70,NA,4,NA
KGO99,NA,4,NA
LAA40,NA,4,NA
LAG20,NA,4,NA
LAW97,NA,4,NA
LEO99,NA,4,NA
NE1LT,NA,4,NA
NFJ42,NA,4,NA
NFR80,NA,4,NA
PA7CM,NA,4,NA
PBE11,NA,4,NA
PCC99,NA,4,NA
PCH16,NA,4,NA
PCH19,NA,4,NA
PCJ99,NA,4,NA
PCK16,NA,4,NA
PCK18,NA,4,NA
PCK19,NA,4,NA
PD7YT,NA,4,NA
PG1CD,NA,4,NA
PGU81,NA,4,NA
PH4UT,NA,4,NA
PHC72,NA,4,NA
PHH75,NA,4,NA
PJ5SN,NA,4,NA
TJX12,NA,4,NA
TNB25,NA,4,NA
XF610,NA,4,NA
XW3BT,NA,4,NA
XX1AA,NA,4,NA
YNA10,NA,4,NA
YNA40,NA,4,NA
ZQA00,NA,4,NA
ZSE00,NA,4,NA
ZXH09,NA,4,NA
ZXK99,NA,4,NA
ZZE10,NA,4,NA
3543,NA,4,NA
AA3CD,NA,4,NA
BC2CT,NA,4,NA
DM1BM,NA,4,NA
EG1BD,NA,4,NA
F216,NA,4,NA
F356,NA,4,NA
F706,NA,4,NA
F815,NA,4,NA
F903,NA,4,NA
F937,NA,4,NA
GE1BM,NA,4,NA
GE1DM,NA,4,NA
JD2BB,NA,4,NA
JF2CM,NA,4,NA
JF4PN,NA,4,NA
JK3RT,NA,4,NA
KH1XB,NA,4,NA
KH1ZT,NA,4,NA
NA3CA,NA,4,NA
NB1FD,NA,4,NA
NG4CD,NA,4,NA
NK1AK,NA,4,NA
NK7AD,NA,4,NA
PA5PT,NA,4,NA
PB1CD,NA,4,NA
PC6DT,NA,4,NA
PD2AD,NA,4,NA
PD2CD,NA,4,NA
PJ3CT,NA,4,NA
XW3CT,NA,4,NA
XX1NW,NA,4,NA
A2,NA,3,NA
A520,NA,3,NA
A590,NA,3,NA
AAC99,NA,3,NA
AAE40,NA,3,NA
BE10B,NA,3,NA
CKD90,NA,3,NA
EDB10,NA,3,NA
EHC20,NA,3,NA
F314,NA,3,NA
GAA20,NA,3,NA
H0109,NA,3,NA
H0163,NA,3,NA
H0311,NA,3,NA
H0412,NA,3,NA
H0467,NA,3,NA
H0555,NA,3,NA
H0598,NA,3,NA
H0612,NA,3,NA
H0623,NA,3,NA
H0907,NA,3,NA
H2019,NA,3,NA
H2031,NA,3,NA
H2049,NA,3,NA
H5008,NA,3,NA
H5013,NA,3,NA
JCE33,NA,3,NA
K5,NA,3,NA
KAA00,NA,3,NA
KC1YT,NA,3,NA
KXK03,NA,3,NA
MAA43,NA,3,NA
OAA46,NA,3,NA
PAG14,NA,3,NA
PH3CC,NA,3,NA
PH4ST,NA,3,NA
QXE20,NA,3,NA
QXE30,NA,3,NA
RP127,NA,3,NA
RP610,NA,3,NA
S3140,NA,3,NA
SPA52,NA,3,NA
SPB05,NA,3,NA
SPC03,NA,3,NA
SPF03,NA,3,NA
SPF43,NA,3,NA
TGA00,NA,3,NA
THA10,NA,3,NA
TNA34,NA,3,NA
TutkT,NA,3,NA
UJK52,NA,3,NA
UKC22,NA,3,NA
XQ807,NA,3,NA
ZX003,NA,3,NA
ABC40,NA,3,NA
ACB11,NA,3,NA
CGA10,NA,3,NA
CGF00,NA,3,NA
CJC99,NA,3,NA
