CodeId;Abbreviation;ShortName;LongName;ParentId;HierarchyLevel;BeginningDate;ExpiringDate;LastModifiedDate;LastModifiedBy;Status;Description;OID;CreatedDate;A:Alakomponentti (icpc);ALONG:Anm.;ALONG:Ensisijainen ICD-10;ALONG:Exkluderar;A:Harkitse (icpc);ALONG:Huom.;ALONG:ICD-10;ALONG:Inkluderar;A:Komponent (icpc);A:Komponentti (icpc);ALONG:Kriteerit (icpc);ALONG:Kriterier (icpc);A:Lehtisolmu;A:Långt_namn;ALONG:Mukaan lukien;ALONG:Pois lukien;A:Subkomponent (icpc);A:Sukupuoli;A:Överväg (icpc);ALONG:Consider_EN;ALONG:Criteria_EN;ALONG:Exclusion_EN;ALONG:Inclusion_EN;A:Long_name;A:Päivystysapu116117
R78;Keuhkoputkentulehdus/bronkioliitti, akuutti;Keuhkoputkentulehdus/bronkioliitti, akuutti;Keuhkoputkentulehdus/bronkioliitti, akuutti;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2189;04.02.2008;Infektiot;;J20.9;influensa R80./kronisk bronkit R91./allergisk bronkit R96;Hengityksen vinkuna R03, Yskä R05, Ylähengitystietulehdus, akuutti R74;;J20.0,J20.1,J20.2,J20.3,J20.4,J20.5,J20.6,J20.7,J20.8,J20.9,J21.0,J21.8,J21.9,J21.90,J21.99,J22,J40;akut inflammation av nedre andningsvägarna UNS./bronkit UNS./inflammation av thoraxkavitet UNS./laryngeotrakeobronkit./trakeobronkit;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;Lapsilla ja aikuisilla: Yskä ja kuume, johon liittyvät hajanaiset tai yleistyneet löydökset kuten vinkuva hengitys, rohina, rahinat tai kosteat hengitysäänet Vastasyntyneillä (bronkioliitti): hengenahdistus ja keuhkojen ylitäyttö;hos barn och vuxna: hosta och feber med spridda eller generaliserade onormala bröstfynd: pipande andning, grova rassel, rhonchi eller fuktiga ljud, hos småbarn (bronkiolit): dyspné och hyperinflation;T;Akut bronkit/bronkiolit;akuutti tarkemmin määrittelemätön alahengitystietulehdus./akuutti bronkiitti./määrittelemätön keuhkoputkentulehdus./määrittelemätön keuhko-ontelontulehdus./nielu-henkitorvitulehdus;influenssa R80./ krooninen keuhkoputkentulehdus R91./ allerginen keuhkoputkentulehdus R96;Infektioner;;Pipande andning R03, Hosta R05, Övre luftvägsinfektion akut R74;wheezing R03, cough R05, upper respiratory tract infection R74;in children and adults: cough and fever with scattered or generalized abnormal chest signs: wheeze, coarse rales, rhonchi or moist sounds, in infants (bronchiolitis): dyspnoea and hyperinflation;chronic bronchitis R79, influenza R80, allergic bronchitis R96;acute lower respiratory infection NOS, bronchitis NOS, chest infection NOS, laryngotracheobronchitis, tracheobronchitis;Acute bronchitis/bronchiolitis;
R79;Keuhkoputkentulehdus, krooninen;Keuhkoputkentulehdus, krooninen;Keuhkoputkentulehdus, krooninen;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2190;04.02.2008;Infektiot;;J42;emfysem/ kronisk obstruktiv lungsjukdom R95./bronkiektasier R99;Yskä R05, Epänormaali yskös R25, Keuhkoputkentulehdus/bronkioliitti, akuutti R78;;J41.0,J41.1,J41.8,J42;;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) yskää sekä päivittäisiä tai lähes päivittäisiä ysköksiä vähintään 3 kuukautta / vuosi, vähintään 2 vuoden aikana ja (2) hajanaisia rahinoita/rohinaa keuhkojen auskultaatiossa näiden jaksojen aikana;(1) hosta med upphostningar under de flesta dagarna under loppet av 3 månader per år under en två årsperiod, samt (2) spridda rassel/rhonchi vid auskultation av lungorna under dessa episoder;T;Kronisk bronkit;;emfyseema/ilmapöhö/keuhkoahtaumatauti R95./ keuhkoputkenlaajentuma R99;Infektioner;;Hosta R05, Avvikande sputum / upphostning R25, Akut bronkit/bronkiolit R78;cough R05, abnormal sputum/phlegm R25, bronchitis NOS R78;cough with sputum on most days for at least 3 months in each of at least 2 years, and scattered rales/rhonchi on auscultation of the chest during these episodes;emphysema/chronic obstructive pulmonary (lung, airways) disease R95, bronchiectasis R99;;Chronic bronchitis;
R80;Influenssa;Influenssa;Influenssa;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2191;04.02.2008;Infektiot;;J10.1;maginfluensa D70./influensalunginflammation R81;Ylähengitystietulehdus, akuutti R74;;G05.1*J10.8,G05.1*J11.8,H67.8*J10.8,H67.8*J11.8,I41.1*J10.8,I41.1*J11.8,J09,J10.1,J10.8,J10.8+G05.1,J10.8+H67.8,J10.8+I41.1,J11.1,J11.8,J11.8+G05.1,J11.8+H67.8,J11.8+I41.1;influensalik sjukdom./parainfluensa;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) lihaskipu ja yskä ilman epänormaaleja löydöksiä hengitysteissä - lukuun ottamatta nenän ja nielun limakalvon tulehdusta sekä (2) vähintään kolme seuraavista: yhtäkkinen alku (alle 12 tunnissa), vilunväristyksiä / -puistatuksia / kuumetta, voimattomuutta ja heikkouden tunnetta, influenssakontakti, influenssaepidemia tai (3) virusviljelmällä tai serologisesti osoitettu influenssa;(1) muskelsmärta samt hosta utan andra onormala respiratoriska fysikaliska fynd än inflammation av slemhinnor i näsa och svalg, plus (2) tre eller flere av följande: plötsligt debut (inom 12 timmar), frossbrytningar/feber, utmattning och svaghet, influensaepidemi eller virusodling/serologisk evidens av influensavirusinfektion;T;Influensa;influenssan kaltainen sairaus./parainfluenssa;mahaflunssa D70./ influenssakeuhkokuume R81;Infektioner;;Övre luftvägsinfektion akut R74;fever A03, virus infection NOS A77, upper respiratory tract infection R74;myalgia and cough without abnormal respiratory physical signs other than inflammation of nasal mucous membrane and throat, plus three or more of the following: sudden onset (within 12 hours), rigors/chills/fever, prostration and weakness, influenza in close contacts, influenza epidemic, or viral culture/serological evidence of influenza virus infection;gastric flu D70, influenza pneumonia R81;influenza-like illness, para-influenza;Influenza;
R81;Keuhkokuume;Keuhkokuume;Keuhkokuume;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2192;04.02.2008;Infektiot;;J18.9;aspirationspneumoni R99;Yskä R05, Keuhkoputkentulehdus/bronkioliitti, akuutti R78;;A01.0+J17.0,A02.2+J17.0,A21.2+J17.0,A22.1+J17.0,A37.9+J17.0,A42.0+J17.0,A43.0+J17.0,A48.1,A54.8+J17.0,A69.8+J17.8,A70+J17.8,A78+J17.8,B01.2+J17.1,B05.2+J17.1,B06.8+J17.1,B25.0+J17.1,B33.4+,B37.1+J17.2,B38.2+J17.2,B39.0+J17.2,B44.0+J17.2,B44.1+J17.2,B58.3+J17.3,B59+J17.3,B65.9+J17.3,B77.8+J17.3,I00+J17.8,J10.0,J11.0,J12.0,J12.1,J12.2,J12.8,J12.9,J13,J14,J15.0,J15.1,J15.2,J15.3,J15.4,J15.5,J15.6,J15.7,J15.8,J15.9,J16.0,J16.8,J17.0*,J17.0*A01.0,J17.0*A02.2,J17.0*A21.2,J17.0*A22.1,J17.0*A37.9,J17.0*A42.0,J17.0*A43.0,J17.0*A54.8,J17.1*,J17.1*B01.2,J17.1*B05.2,J17.1*B06.8,J17.1*B25.0,J17.1*B33.4,J17.2*,J17.2*B37.1,J17.2*B38.2,J17.2*B39.0,J17.2*B44.0,J17.2*B44.1,J17.3*,J17.3*B58.3,J17.3*B59,J17.3*B65.9,J17.3*B77.8,J17.8*,J17.8*A69.8,J17.8*A70,J17.8*A78,J17.8*I00,J18.0,J18.1,J18.2,J18.8,J18.9;bakteriell /viruspneumoni./bronchopneumoni./influensapneumoni./legionellos./legionärssjuka./penumonit;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;todennettu keuhkovarjostuma;evidens för lungförtätning;T;Lunginflammation/pneumoni;bakteeri-/viruskeuhkokuume./influenssakeuhkokuume./legionella./pneumonitis;aspiraatiokeuhkokuume R99;Infektioner;;Hosta R05, Akut bronkit/bronkiolit R78;cough R05, acute bronchitis R78;evidence of pulmonary consolidation;aspiration pneumonia R99;bacterial/viral pneumonia, bronchopneumonia, influenzal pneumonia, Legionnaire's disease, pneumonitis;Pneumonia;
R82;Keuhkopussintulehdus / nestekertymä keuhkopussissa;Keuhkopussintulehdus / nestekertymä keuhkopussissa;Keuhkopussintulehdus / nestekertymä keuhkopussissa;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2193;04.02.2008;Infektiot;;J90;tuberkulos A70./penumoni R81./malign vätskesekretion bör kodas till malignitetens ursprungslokalisation;Hengityselimiin liittyvä kipu R01;Pahanlaatuinen solulöydös luokitellaan syövän alkuperän mukaan.;J90,J91*,J94.0,J94.1,J94.2,J94.8,J94.9,R09.1;inflammatoriskt exsudat i lungsäcken./pleurit;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;todennettu keuhkopussin nestekertymä tai keuhkopussin kipu liittyneenä keuhkopussin ritinään tai tutkimuksilla osoitettu keuhkopussin tulehduksellinen nestekertymä;(1) klinisk evidens för pleuraexsudat, eller pleural smärta, som åtföls av pleuralt gnidningsljud, eller (2) undersökningsevidens för inflammatoriskt pleuraexsudat;T;Pleurasmärta eller pleuravätska;keuhkopussin tulehduksellinen erite./keuhkopussintulehdus;tuberkuloosi A70./ keuhkokuume R81;Infektioner;;Smärta relaterad till andningsorganen R01;pleuritic pain R01;clinical evidence of pleural exudate, or pleuritic pain accompanied by pleural friction rub, or investigative evidence of inflammatory pleural exudate;tuberculosis A70, pneumonia R81;pleural inflammatory exudate, pleuritis;Pleurisy/pleural effusion;
R83;Hengitystieinfektio, muu;Hengitystieinfektio, muu;Hengitystieinfektio, muu;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2194;04.02.2008;Infektiot;;A36.9;cystisk fibros T99;;;A36.0,A36.1,A36.2,A36.3,A36.8,A36.9,B37.1,B44.0,B44.0+J17.2,B44.1,B44.2,B44.7,B44.8,B44.9,B58.3,J05.1,J17.2*B44.0,J31.0,J31.1,J31.2,J37.0,J37.1,J85.0,J85.1,J85.2,J85.3,J86.00,J86.01,J86.02,J86.09,J86.9,U07.1;kronisk nasofaryngit./kronisk faryngit./kronisk rinit UNS./difteri./empyem./epiglottit./svampinfektion i andningsorganen./lungabscess./infektion (utan lunginflammation) framkallad av urdjur;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Infektion i andningsorganen, annan;alkueläimen aiheuttama tulehdus (ilman keuhkokuumetta)./keuhkopaise./keuhkopussin märkäkertymä./kurkkumätä./kurkunkannentulehdus./pitkällinen nenä-nielutulehdus./pitkällinen nielutulehdus./pitkällinen määrittelemätön nuha./sienen aiheuttama hengitystietulehdus;kystinen fibroosi T99;Infektioner;;;;;cystic fibrosis T99;chronic nasopharyngitis, chronic pharyngitis, chronic rhinitis NOS, diphtheria, empyema, epiglottitis, fungal respiratory infection, lung abscess, protozoal infection (without pneumonia);Respiratory infection other;
R84;Pahanlaatuinen kasvain, keuhkojen/keuhkoputken;Pahanlaatuinen kasvain, keuhkojen/keuhkoputken;Pahanlaatuinen kasvain, keuhkojen/keuhkoputken;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2195;04.02.2008;Kasvaimet;;C34.99&;malignitet av okänt ursprung A79./en sekundär malignitet från en känd lokalisation kodas till lokalisationen;Hengityselinten kasvain, määrittämätön R92;;C33.90&,C33.91&,C33.92&,C33.93&,C33.94&,C33.95&,C33.96&,C33.97&,C33.99&,C34.0,C34.00&,C34.01&,C34.02&,C34.03&,C34.04&,C34.05&,C34.06&,C34.07&,C34.09&,C34.1,C34.10&,C34.11&,C34.12&,C34.13&,C34.14&,C34.15&,C34.16&,C34.17&,C34.19&,C34.2,C34.20&,C34.21&,C34.22&,C34.23&,C34.24&,C34.25&,C34.26&,C34.27&,C34.29&,C34.3,C34.30&,C34.31&,C34.32&,C34.33&,C34.34&,C34.35&,C34.36&,C34.37&,C34.39&,C34.8,C34.80&,C34.81&,C34.82&,C34.83&,C34.84&,C34.85&,C34.86&,C34.87&,C34.89&,C34.9,C34.90&,C34.91&,C34.92&,C34.93&,C34.94&,C34.95&,C34.96&,C34.97&,C34.99&,C45.7&;malignitet i luftstrupen./luftrör/ lunga;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypillinen histologia;typiskt histologiskt utseende;T;Maligna tumörer i luftrör/lunga;henkitorven/keuhkojen/keuhkoputkien pahanlaatuinen kasvain;alkuperältään tuntematon pahanlaatuisuus A79./ sekundaarinen pahanlaatuisuus tiedetystä paikasta luokitellaan paikan mukaan;Tumörer;;Tumör i andningsorganen UNS R92;unspecified respiratory neoplasm R92;characteristic histologic appearance;malignancy of unknown site A79, a secondary malignancy from known site to be coded to site;malignancy of trachea/bronchus/lung;Malignant neoplasm bronchus/lung;
R85;Pahanlaatuinen kasvain, hengityselinten, muu;Pahanlaatuinen kasvain, hengityselinten, muu;Pahanlaatuinen kasvain, hengityselinten, muu;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2196;04.02.2008;Kasvaimet;;C39.9&;Hodgkins sjukdom B72./malignitet i luftstrupe/ luftrör/ lunga R84;Hengityselinten kasvain, määrittämätön R92;;C09.1&,C09.8&,C09.9&,C10.0&,C10.1&,C10.2&,C10.3&,C10.4&,C10.8&,C10.9&,C11.0&,C11.1&,C11.2&,C11.3&,C11.8&,C11.9&,C12&,C13.0&,C13.1&,C13.2&,C13.8&,C13.9&,C14.0&,C14.2&,C30.0&,C31.0&,C31.1&,C31.2&,C31.3&,C31.8&,C31.9&,C32.0&,C32.1&,C32.2&,C32.3&,C32.8&,C32.9&,C38.1&,C38.2&,C38.3&,C38.4&,C39.0&,C39.8&,C39.9&,C45.0&,C45.7&;malignitet i struphuvud/ mediastinum/ näsa/ svalg/lungsäck/ bihåla./mesoteliom;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypillinen histologia;typiskt histologiskt utseende;T;Malign tumör i andningsorganen, annan;keuhkopussin/kurkunpään/nenän/nielun/sivuontelon välikarsinan pahanlaatuinen kasvain./mesoteliooma;Hodgkinin tauti B72./ henkitorven/keuhkoputken/keuhkon pahanlaatuisuus R84;Tumörer;;Tumör i andningsorganen UNS R92;unspecified respiratory neoplasm R92;characteristic histologic appearance;Hodgkin's disease B72, malignancy of trachea/bronchus/lung R84;malignancy of larynx/mediastinum/nose/pharynx/pleura/sinus, mesothelioma;Malignant neoplasm respiratory other;
R86;Hyvänlaatuinen kasvain, hengityselinten;Hyvänlaatuinen kasvain, hengityselinten;Hyvänlaatuinen kasvain, hengityselinten;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2197;04.02.2008;Kasvaimet;;D14.4&;tumör i andningsorganen UNS R92./näspolyp R99;Hengityselinten kasvain, määrittämätön R92;;D14.0&,D14.1&,D14.2&,D14.3&,D14.4&,D19.0&;;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;tyypillinen kliininen löydös tai histologia;typiskt histologiskt utseende;T;Benigna tumörer i andningsorganen;;määrittämätön hengityselinten kasvain R92./ nenäpolyyppi R99;Tumörer;;Tumör i andningsorganen UNS R92;;characteristic clinical or histologic appearance;unspecified respiratory neoplasm R92, nasal polyp R99;;Benign neoplasm respiratory;
R87;Vierasesine nenässä/kurkunpäässä/keuhkoputkissa;Vierasesine nenässä/kurkunpäässä/keuhkoputkissa;Vierasesine nenässä/kurkunpäässä/keuhkoputkissa;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2198;04.02.2008;Vammat;;T17.9;drunkning A88./främmande kropp som placerat sig i matstrupen D79./främmande kropp i öra H76./aspirationspneumoni R99;Muu hengityselinten oire/vaiva R29;;T17.0,T17.1,T17.2,T17.3,T17.4,T17.5,T17.8,T17.9;främmande kropp i lungorna;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;suoraan/tähystämällä/kuvantamisella nähty vierasesine;visualiseriing av främmande kropp direkt/ endoskopiskt /genom radiografi;T;Främmande kropp i näsa/struphuvud/luftrör;vierasesine keuhkoissa;hukkuminen A88./ vierasesine ruokatorvessa D79./ vierasesine korvakäytävässä H76./ aspiraatiokeuhkokuume R99;Skador;;Annat symptom/ besvär beträffande andningsorganen R29;other complaint of respiratory system R29;visualization of foreign body directly/endoscopically/using imaging;drowning A88, foreign body lodged in oesophagus D79, foreign body in ear H76, aspiration pneumonia R99;foreign body in lung;Foreign body nose/larynx/bronchus;T
R88;Hengityselinten vamma, muu;Hengityselinten vamma, muu;Hengityselinten vamma, muu;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2199;04.02.2008;Vammat;;S27.8;drunkning A88./näsfraktur L76./främmande kropp i andningsorganen R87;;;S00.3,S01.2,S03.1,S09.9,S10.0,S17.0,S19.8,S27.0,S27.1,S27.2,S27.3,S27.4,S27.5,S27.6,S27.7,S27.8,S27.9,T27.0,T27.1,T27.2,T27.3,T27.4,T27.5,T27.6,T27.7,T70.1;skada /trauma av näsa/ andningsorgan;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Annan skada på andningsorgan;hengityselimistön/nenän vamma;hukkuminen A88./ nenämurtuma L76./ vierasesine hengityselimistössä R87;Skador;;;;;drowning A88, fractured nose L76, foreign body in respiratory system R87;injury/trauma to nose/respiratory system;Injury respiratory other;
R89;Synnynnäinen epämuodostuma, hengityselinten;Synnynnäinen epämuodostuma, hengityselinten;Synnynnäinen epämuodostuma, hengityselinten;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2200;04.02.2008;Synnynnäiset epämuodostumat;;Q34.9;kluven läpp/ gomspalt D81./cystisk fibros T99;;;Q30.0,Q30.1,Q30.2,Q30.3,Q30.8,Q30.9,Q31.0,Q31.1,Q31.2,Q31.3,Q31.40,Q31.48,Q31.8,Q31.9,Q32.0,Q32.10,Q32.11,Q32.18,Q32.20,Q32.21,Q32.3,Q32.4,Q33.0,Q33.00,Q33.01,Q33.02,Q33.08,Q33.10,Q33.18,Q33.2,Q33.3,Q33.4,Q33.5,Q33.6,Q33.80,Q33.81,Q33.82,Q33.88,Q33.9,Q34.0,Q34.1,Q34.80,Q34.88,Q34.9;kongenital anomali av näsa/ svalg/ luftstrupe/ struphuvud/ luftrör/ lungor/ lungsäck;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Medfödd missbildning i andningsorgan;synnynnäinen epämuodostuma nenässä/henkitorvessa/keuhkoissa/keuhkopussissa/keuhkoputkessa/kurkussa/nielussa;huuli-/suulakihalkio D81./kystinen fibroosi T99;Medfödda misbildningar;;;;;cleft lip/palate D81, cystic fibrosis T99;congenital abnormality of nose/pharynx/trachea/larynx/bronchi/lungs/pleura;Congenital anomaly respiratory;
R90;Nielurisojen/kitarisojen liikakasvu;Nielurisojen/kitarisojen liikakasvu;Nielurisojen/kitarisojen liikakasvu;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2201;04.02.2008;Muut sairaudet;;J35.9;akut tonsillit R76./allergisk rinit R97;;;J34.8,J35.0,J35.1,J35.2,J35.3,J35.8,J35.9;kronisk tonsillit;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Hypertrofi av tonsiller/adenoider;krooninen nielurisatulehdus;akuutti nielurisatulehdus R76./ allerginen nuha R97;Andra sjukdomar/diagnoser;;;;;acute tonsillitis R76, allergic rhinitis R97;chronic tonsillitis;Hypertrophy tonsils/adenoids;
R92;Hengityselinten kasvain, määrittämätön;Hengityselinten kasvain, määrittämätön;Hengityselinten kasvain, määrittämätön;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2202;04.02.2008;Kasvaimet;;D38.6&;sekundärt neoplasm från okänd lokalisation A79./malign tumör i andiningsorganen R84./R85./benign tumör i andningsorganen R86;;;D02.0&,D02.1&,D02.2&,D02.3&,D02.4&,D38.0&,D38.1&,D38.2&,D38.3&,D38.4&,D38.50&,D38.51&,D38.58&,D38.6&;tumör i andningsorganen inte specificerad såsom benign eller malign/ när histologi inte är tillgänglig;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Tumör i andningsorganen UNS;hengityselinten määrittämätön hyvän- /pahanlaatuinen kasvain./kun histologiaa ei ole käytettävissä;sekundaarinen kasvain tietämättömästä paikasta A79./ pahanlaatuinen hengityselimistön kasvain R84./R85./ hyvänlaatuinen hengityselimistön kasvain R86;Tumörer;;;;;secondary neoplasm unknown site A79, Malignant neoplasm bronchus/lung R84, Malignant neoplasm respiratory, other R85, benign respiratory neoplasm R86;respiratory neoplasm unspecified as benign or malignant/when histology is not available;Neoplasm respiratory unspecified;
R95;Keuhkoahtaumatauti;Keuhkoahtaumatauti;Keuhkoahtaumatauti;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2203;04.02.2008;Muut sairaudet;;J43.9;kronisk bronkit R79./astma R96./bronkiektasier R99./cystisk fibros T99;Hengityksen häiriö, muu R04;;J43.0,J43.1,J43.2,J43.8,J43.9,J44.0,J44.1,J44.8,J44.9;kronisk obstruktion av andningsvägarna./emfysem./COPD;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;todennettu ilmateiden ahtauma, joka ei helpotu / helpottuu vain osittain keuhkoputkia laajentavilla lääkkeillä;objektiv evidens för luftvägsobstruktion, som inte/ endast delvis lindras av bronkodilatorer;T;Kronisk obstruktiv lungsjukdom;COPD./emfyseema./keuhkolaajentuma./pitkäaikainen ahtauttava keuhkoputkitulehdus;krooninen bronkiitti R79./ astma R96./ keuhkoputkilaajentuma R99./ kystinen fibroosi T99;Andra sjukdomar/diagnoser;;Andningsproblem, annan R04;other breathing problem R04;objective evidence of airway obstruction, not/only partially relieved by bronchodilators;chronic bronchitis R79, asthma R96, bronchiectasis R99, cystic fibrosis T99;chronic airways limitation (CAL), chronic obstructive airways disease (COAD), chronic obstructive lung disease (COLD), chronic obstructive pulmonary disease (COPD), emphysema;Chronic obstructive pulmonary disease;
R96;Astma;Astma;Astma;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2204;04.02.2008;Muut sairaudet;;J45.9;bronkiolit R78./kronisk bronkit R79./emfysem R95;Hengityksen vinkuna R03, Yskä R05;;J45.0,J45.1,J45.8,J45.9,J46;reaktiv luftvägssjukdom./pipande andning,;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;(1) keuhkoputkien toistuva, kohtauksettainen ja reversiibeli ahtautuminen sekä hengityksen vinkuna / kuiva yskä tai (2) astmalle asetetut ajanmukaiset/yleiset diagnostiset kriteerit täyttyvät tutkimuksissa;(1) återkommande episoder av reversibel akut bronkial obstruktion med pipande andning/ torr hosta, eller (2) diagnostiskt test, som möter för närvarande accepterade kriterier för astma;T;Astma;vinkuva keuhkoputkentulehdus;bronkioliitti R78./ krooninen bronkiitti R79./ keuhkolaajentuma/emfyseema R95;Andra sjukdomar/diagnoser;;Pipande andning R03, Hosta R05;wheezing R03, cough R05;recurrent episodes of reversible acute bronchial obstruction with wheeze/dry cough, or diagnostic test meeting currently accepted criteria for asthma;bronchiolitis R78, chronic bronchitis R79, emphysema R95;reactive airways disease, wheezy bronchitis;Asthma;
R97;Allerginen nuha;Allerginen nuha;Allerginen nuha;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2205;04.02.2008;Muut sairaudet;;J30.4;övre luftvägsinfektion R74./kronisk rinit UNS R83;;;J30.0,J30.10,J30.19,J30.2,J30.3,J30.4;hösnuva./allergi med nässymptom./vasomotorisk rinit;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;;;T;Allergisk snuva;heinänuha./nenäoireinen allergia./vasomotorinen nuha;ylähengitystietulehdus R74./ krooninen määrittelemätön nuha R83;Andra sjukdomar/diagnoser;;;;;upper respiratory tract infection R74, chronic rhinitis NOS R83;hay fever, nasal allergy, vasomotor rhinitis;Allergic rhinitis;
R98;Hyperventilaatio;Hyperventilaatio;Hyperventilaatio;R;1;01.01.2000;31.12.2030;05.05.2020;Lehtonen, Santeri;1;;1.2.246.537.6.31.2007.2206;04.02.2008;Muut sairaudet;;R06.4;;Hengityksen häiriö, muu R04;;R06.4;;7 Sjukdomar/diagnoser;7 Taudit ja sairaudet;hyperventilaatioon/ylihengittämiseen liittyvät oireet, joita voidaan helpottaa käytetyn ilman uudelleenhengittämisellä (pussiin hengittämällä);symtom som är relaterade till hyperventilation och som lindras av att återinandas utandad luft;T;Hyperventilation;;;Andra sjukdomar/diagnoser;;Andningsproblem, annan R04;other breathing problem R04;symptoms related to hyperventilation and relieved by rebreathing expired air;;;Hyperventilation syndrome;
